uid,NAME_CONTRACT_TYPE,TARGET
TEV05199964,cash loans,0
TEV07702938,cash loans,0
TEV23993854,cash loans,0
TEV28880997,cash loans,0
TEV71099487,cash loans,0
TEV75555376,cash loans,0
TEV93914562,cash loans,0
TEW18197617,cash loans,0
TEW96574131,cash loans,0
TEY02407903,cash loans,0
TEY21584716,cash loans,0
TEY29981704,revolving loans,0
TEZ15966869,cash loans,0
TEZ31448370,cash loans,0
TEZ48630371,cash loans,0
TFA41253696,cash loans,0
TFA67622105,cash loans,0
TFA84521527,cash loans,0
TFB22580092,cash loans,0
TFB24438977,cash loans,0
TFC38481045,cash loans,0
TFD30631075,cash loans,0
TFD72708301,cash loans,0
TFD96066659,cash loans,0
TFE59465009,cash loans,0
TFF95776929,cash loans,0
TFG44423774,cash loans,0
TFG63837326,revolving loans,0
TFG79170293,cash loans,0
TFG84088364,cash loans,0
TFH02713220,cash loans,0
TFH07278050,cash loans,0
TFH29853353,cash loans,0
TFH50427789,cash loans,0
TFI19446444,cash loans,0
TFI31727169,revolving loans,0
TFJ76913751,cash loans,0
TFK60550624,cash loans,0
TFK69232386,cash loans,0
TFL25382415,cash loans,0
TFN01092696,cash loans,0
TFN02903120,cash loans,0
TFN28038495,cash loans,0
TFN41781335,cash loans,0
TFN90842486,cash loans,0
TFO21319456,cash loans,0
TFO45118257,cash loans,0
TFO50776665,cash loans,0
TFO66066148,revolving loans,0
TFO77337379,cash loans,0
TFP11255427,cash loans,0
TFP36339832,cash loans,0
TFP53749087,cash loans,0
TFP94216601,cash loans,0
TFP95425732,cash loans,0
TFQ01075776,revolving loans,0
TFQ50435159,cash loans,0
TFQ77741025,cash loans,0
TFR48135706,cash loans,0
TFT97013187,revolving loans,0
TFU45471021,cash loans,0
TFV26405214,cash loans,0
TFV47769803,revolving loans,0
TFV84529429,cash loans,0
TFV97678974,cash loans,0
TFX14457503,cash loans,0
TFX15466425,cash loans,0
TFY63708111,revolving loans,0
TFY70460647,cash loans,0
TFY81649473,cash loans,0
TFZ11259211,cash loans,0
TGA10943422,cash loans,0
TGA24362815,revolving loans,0
TGA69939365,revolving loans,0
TGA83832584,cash loans,0
TGB21377082,cash loans,0
TGB66002885,cash loans,0
TGB66883702,cash loans,0
TGB68948807,revolving loans,0
TGB83178448,cash loans,0
TGC32229867,cash loans,0
TGC33285580,cash loans,0
TGC51342365,revolving loans,0
TGC88760228,cash loans,0
TGD39504695,revolving loans,0
TGD57552245,cash loans,0
TGE83925743,cash loans,0
TGG35093866,cash loans,0
TGG48324286,cash loans,0
TGH14660803,cash loans,0
TGH49638570,cash loans,0
TGH51268421,cash loans,0
TGH67602853,cash loans,0
TGH77685880,cash loans,0
TGH86315902,cash loans,0
TGI71970801,cash loans,0
TGK47918918,revolving loans,0
TGK77911016,cash loans,0
TGL18208245,cash loans,0
TGL18818620,cash loans,0
TGL44623070,cash loans,0
TGL54359305,cash loans,0
TGL55030009,cash loans,0
TGL85619803,cash loans,0
TGM42017111,cash loans,0
TGM45845895,cash loans,0
TGM72065009,cash loans,0
TGN17865623,cash loans,0
TGN84678014,cash loans,0
TGP08199888,cash loans,0
TGP69572080,cash loans,0
TGQ06806314,revolving loans,0
TGQ33556874,cash loans,0
TGQ50214552,cash loans,0
TGR11591173,cash loans,0
TGS01892053,cash loans,0
TGS15024881,cash loans,0
TGS38860105,cash loans,0
TGS88866816,revolving loans,0
TGS89505142,cash loans,0
TGT95086184,cash loans,0
TGU68251753,cash loans,0
TGV34224533,cash loans,0
TGV98793667,cash loans,0
TGX29968387,cash loans,0
TGX42554063,cash loans,0
TGX48895243,cash loans,0
TGX54971658,cash loans,0
TGX61804816,cash loans,0
TGY00475591,cash loans,0
TGY04541275,cash loans,0
TGY09050586,cash loans,0
TGY24692837,cash loans,0
TGY39822227,cash loans,0
TGY41069236,revolving loans,0
TGY43853863,cash loans,0
TGY78433573,cash loans,0
TGY88069305,cash loans,0
TGZ26526133,cash loans,0
TGZ82068173,cash loans,0
THA71628731,cash loans,0
THB02098164,cash loans,0
THB54052044,revolving loans,0
THC63013890,cash loans,0
THC94696084,cash loans,0
THD02558440,cash loans,0
THE50431086,cash loans,0
THE73280860,revolving loans,0
THF70726641,cash loans,0
THG45228516,cash loans,0
THG94066038,cash loans,0
THH13421559,cash loans,0
THH23818188,cash loans,0
THH39873515,revolving loans,0
THH53396880,cash loans,0
THH88287647,cash loans,0
THI72135127,cash loans,0
THI75164379,cash loans,0
THJ92929465,cash loans,0
THK31453514,cash loans,0
THL10097254,cash loans,0
THL89394376,cash loans,0
THL91239513,cash loans,0
THL95629320,revolving loans,0
THM64227923,cash loans,0
THM66400149,cash loans,0
THN06095217,cash loans,0
THN09230350,cash loans,0
THN44553166,cash loans,0
THN70766431,cash loans,0
THO15017060,cash loans,1
THO41897003,revolving loans,0
THO60143218,cash loans,0
THO73969857,cash loans,0
THO90570449,revolving loans,0
THP41864030,cash loans,0
THP53085194,cash loans,0
THP67788854,cash loans,0
THP71072741,cash loans,0
THQ07444381,cash loans,0
THQ22277874,cash loans,0
THQ23262753,cash loans,0
THQ34136667,cash loans,0
THQ40098562,cash loans,0
THQ62660355,revolving loans,0
THQ80388923,cash loans,0
THR21347675,revolving loans,0
THR50257876,cash loans,0
THR54987313,cash loans,0
THR64192799,cash loans,0
THT44577198,cash loans,0
THT53527287,revolving loans,0
THU67648650,cash loans,0
THV05276680,cash loans,0
THV21355627,revolving loans,0
THV30532512,cash loans,0
THV40541072,cash loans,0
THV72911353,cash loans,0
THV92689081,cash loans,0
THW29192400,cash loans,0
THW56457617,revolving loans,0
THW81893835,cash loans,0
THW91757664,cash loans,0
THX51983129,cash loans,0
THX57831536,cash loans,0
THX80410717,cash loans,0
THY27226419,cash loans,0
THY61225726,cash loans,0
THY85572091,cash loans,0
THY93054208,cash loans,0
THY97310853,cash loans,0
THZ28664792,cash loans,0
THZ31293817,cash loans,0
THZ57129121,cash loans,0
TIA28993166,cash loans,0
TIA68890310,cash loans,0
TIA81978532,cash loans,0
TIB07819157,cash loans,0
TIB16853111,revolving loans,0
TIB27913401,cash loans,0
TIC04365600,cash loans,0
TIC09248549,cash loans,0
TIC26277836,cash loans,0
TIC30020620,cash loans,0
TIC52760648,cash loans,0
TIC57267096,cash loans,0
TIC64288397,cash loans,0
TID01616628,cash loans,0
TID70170514,cash loans,0
TIE02463466,cash loans,0
TIE08798155,cash loans,0
TIE55105087,cash loans,0
TIE61999145,cash loans,0
TIF74155316,cash loans,0
TIF89675513,cash loans,0
TIG15604514,cash loans,0
TIH13932199,cash loans,0
TIH14000579,cash loans,0
TIH49810833,cash loans,0
TIH60196960,revolving loans,0
TII30762587,cash loans,0
TII67997892,cash loans,0
TIJ26562499,revolving loans,0
TIJ67534638,cash loans,0
TIJ77988401,revolving loans,1
TIK85386964,cash loans,0
TIL22203360,cash loans,0
TIL40811270,cash loans,0
TIL92581908,cash loans,0
TIM87693485,cash loans,0
TIN06684005,cash loans,0
TIN08986864,cash loans,0
TIN52386898,revolving loans,0
TIO05489278,cash loans,0
TIO77900327,cash loans,0
TIP60761863,cash loans,0
TIQ08285338,cash loans,0
TIQ12248284,cash loans,0
TIR02369950,cash loans,0
TIR17467992,cash loans,0
TIR21381281,cash loans,0
TIR24955478,cash loans,0
TIR74713508,cash loans,0
TIR82570290,cash loans,0
TIT45983307,revolving loans,0
TIT58117476,cash loans,0
TIT87830979,cash loans,0
TIT96461091,cash loans,0
TIU66938514,cash loans,0
TIU95988741,cash loans,0
TIU98039834,cash loans,0
TIV57139537,cash loans,0
TIW25749150,cash loans,0
TIX06343960,cash loans,0
TIX92730864,cash loans,0
TIY01967980,cash loans,0
TIY36839274,revolving loans,0
TIY70946009,cash loans,0
TIZ30421765,cash loans,0
TIZ43994135,cash loans,0
TIZ81348955,cash loans,0
TJA50861809,cash loans,0
TJA67095053,cash loans,0
TJB03402147,cash loans,0
TJB10702786,cash loans,0
TJB20822569,cash loans,0
TJB31170566,cash loans,0
TJB35310776,cash loans,0
TJC03678962,cash loans,0
TJC31254570,cash loans,0
TJD76199152,cash loans,0
TJD94662780,cash loans,0
TJD98117219,cash loans,0
TJD98154144,cash loans,0
TJE63741137,cash loans,0
TJE69768875,cash loans,0
TJE72459839,cash loans,0
TJE86758575,cash loans,0
TJF14900764,cash loans,0
TJF39050732,cash loans,0
TJF52674608,cash loans,0
TJF86261756,cash loans,0
TJG14773959,cash loans,0
TJG15843526,cash loans,0
TJG23054264,cash loans,0
TJG23474961,cash loans,0
TJG64732708,cash loans,0
TJH50664269,cash loans,0
TJH71919343,cash loans,0
TJH80098078,cash loans,0
TJH81053900,cash loans,0
TJI39135439,cash loans,1
TJI83134596,cash loans,0
TJJ10174910,cash loans,0
TJJ15110550,cash loans,0
TJJ47357443,cash loans,0
TJJ65413960,cash loans,0
TJJ81244346,cash loans,0
TJK94816823,cash loans,0
TJL02833623,cash loans,0
TJL03618137,cash loans,0
TJL16806929,revolving loans,0
TJL71461889,cash loans,0
TJL89342620,cash loans,0
TJM18948033,cash loans,0
TJM87694152,cash loans,0
TJN20026223,revolving loans,0
TJN24933382,cash loans,0
TJN33627057,cash loans,0
TJN34160727,cash loans,0
TJN36264792,cash loans,0
TJN42661970,cash loans,0
TJN50801797,cash loans,0
TJN56745227,cash loans,0
TJN94688565,cash loans,0
TJO12864424,cash loans,0
TJO59742232,cash loans,0
TJO65186386,revolving loans,0
TJP42551339,cash loans,0
TJP55964694,cash loans,0
TJQ00752550,cash loans,0
TJQ32194007,cash loans,0
TJQ42010898,cash loans,0
TJQ72709760,cash loans,0
TJR23358829,cash loans,0
TJR24220613,cash loans,0
TJR63247431,cash loans,0
TJS35356770,cash loans,0
TJS50020369,cash loans,0
TJS66533002,cash loans,0
TJU67234212,cash loans,0
TJV24486082,cash loans,0
TJV42750550,cash loans,0
TJV75248601,revolving loans,0
TJW51617243,cash loans,0
TJW84896359,cash loans,0
TJX20381781,cash loans,0
TJX41147029,cash loans,0
TJX92535325,cash loans,0
TJY06456313,cash loans,0
TJY14086262,revolving loans,0
TJY77750699,revolving loans,0
TJZ66162834,cash loans,0
TJZ98163267,cash loans,0
TKA27205786,cash loans,0
TKA54852874,cash loans,0
TKA75164058,cash loans,0
TKA76948883,cash loans,0
TKB57785490,cash loans,0
TKB60424187,cash loans,0
TKB73959742,cash loans,0
TKB81086543,cash loans,0
TKC27596342,cash loans,0
TKC30050240,cash loans,0
TKC95051122,cash loans,0
TKD71655138,cash loans,0
TKE09171981,cash loans,0
TKE29423439,cash loans,0
TKE47883877,cash loans,0
TKE68131684,cash loans,0
TKE75257522,cash loans,0
TKE80748831,cash loans,0
TKF01512680,cash loans,0
TKF26676166,cash loans,1
TKF55293398,cash loans,0
TKH22810722,revolving loans,0
TKH25723917,cash loans,0
TKH36158419,cash loans,0
TKI63998601,cash loans,0
TKJ45448585,cash loans,0
TKJ60330489,cash loans,0
TKJ92509502,cash loans,0
TKJ95224700,cash loans,0
TKK54719254,cash loans,0
TKK64738505,cash loans,0
TKK81451948,cash loans,0
TKM10552891,cash loans,0
TKM43600686,cash loans,0
TKN66855201,cash loans,0
TKN77711112,cash loans,0
TKO22002607,cash loans,0
TKP93290383,cash loans,0
TKQ51211424,cash loans,0
TKQ76098490,cash loans,0
TKQ90927166,cash loans,0
TKR43174662,cash loans,0
TKR78144282,cash loans,0
TKS44940339,cash loans,0
TKS48612175,cash loans,0
TKS61043935,cash loans,0
TKT57156924,cash loans,0
TKT86394788,cash loans,0
TKU36487722,cash loans,0
TKU36899718,cash loans,0
TKU38094749,cash loans,0
TKV11746064,cash loans,0
TKV33390258,cash loans,0
TKV57522773,cash loans,0
TKW15512710,revolving loans,0
TKW83445745,cash loans,0
TKX02564789,cash loans,0
TKX39110818,cash loans,0
TKX41838927,cash loans,0
TKY03590226,cash loans,0
TKY23798215,revolving loans,0
TKZ26649066,cash loans,0
TKZ59921645,cash loans,0
TKZ62681570,cash loans,0
TKZ71874363,cash loans,0
TLA03822778,cash loans,0
TLA67855927,cash loans,0
TLC18741511,cash loans,0
TLC32663619,cash loans,0
TLC62880021,cash loans,1
TLC63538782,cash loans,0
TLD46087526,cash loans,0
TLD83903034,cash loans,0
TLE07538587,cash loans,0
TLE72442803,cash loans,0
TLF24828314,cash loans,0
TLF41050044,cash loans,0
TLF96667284,cash loans,0
TLH15943430,cash loans,0
TLH58520313,cash loans,0
TLH61228128,cash loans,0
TLH65976173,cash loans,0
TLH91982536,cash loans,0
TLI39875685,cash loans,0
TLI41733205,cash loans,0
TLI42634748,cash loans,0
TLJ55695790,cash loans,0
TLK77616547,cash loans,0
TLK92066416,cash loans,0
TLL59534994,cash loans,0
TLL68778766,cash loans,0
TLM37205623,cash loans,0
TLM55397861,cash loans,0
TLN13593714,cash loans,1
TLN31215064,cash loans,0
TLN64283602,cash loans,0
TLO01121709,cash loans,0
TLO52260969,cash loans,0
TLP25154895,cash loans,0
TLP68120739,cash loans,0
TLP90462042,cash loans,0
TLQ20921335,cash loans,0
TLQ81325489,cash loans,0
TLQ88778896,revolving loans,0
TLS44123101,cash loans,0
TLS93992914,cash loans,0
TLS97889586,cash loans,0
TLT17926917,cash loans,0
TLV39900385,cash loans,0
TLV71379596,revolving loans,0
TLW15581372,cash loans,0
TLW37906177,cash loans,0
TLW48482098,cash loans,0
TLW83775827,cash loans,0
TLW86812708,cash loans,0
TLX18025134,cash loans,0
TLX24155266,cash loans,0
TLY16770928,cash loans,0
TLY35341517,cash loans,0
TLY39524862,cash loans,0
TLY57936592,cash loans,0
TLY73888749,cash loans,0
TLZ06851909,cash loans,0
TLZ22212413,cash loans,0
TLZ23025291,cash loans,0
TLZ70953246,cash loans,0
TMA40483462,cash loans,0
TMA47004790,cash loans,0
TMB05675462,cash loans,0
TMB45169411,cash loans,0
TMB50541538,cash loans,0
TMB93227744,cash loans,0
TMC25208994,cash loans,0
TMC49092180,cash loans,0
TMC64864744,cash loans,0
TMC69067660,cash loans,0
TMD03905522,cash loans,0
TMD57452630,revolving loans,0
TMD62312054,cash loans,0
TMD92045923,revolving loans,0
TME07757495,cash loans,0
TME16693148,cash loans,0
TME17664377,cash loans,0
TME81629453,cash loans,0
TMF41719023,cash loans,0
TMF80555906,cash loans,0
TMF90423087,cash loans,0
TMG40499621,cash loans,0
TMG68020729,cash loans,0
TMG78746792,cash loans,0
TMH29932297,cash loans,0
TMH60981338,cash loans,0
TMH86785935,cash loans,0
TMJ09741242,cash loans,0
TMJ25372928,cash loans,0
TMJ29589631,cash loans,0
TMK02484119,cash loans,0
TMK10068534,cash loans,0
TMK43273546,cash loans,0
TMK56887831,cash loans,0
TML51116075,revolving loans,0
TML54391960,revolving loans,0
TMM15601928,cash loans,0
TMM24417858,cash loans,0
TMM42617281,cash loans,0
TMM83269089,cash loans,0
TMN33283039,cash loans,0
TMN89996965,cash loans,0
TMO15338899,cash loans,0
TMO38039494,cash loans,0
TMO47920398,cash loans,0
TMP64066808,cash loans,0
TMP73959633,cash loans,0
TMR42257432,cash loans,0
TMR76576526,cash loans,0
TMS23953152,cash loans,0
TMS60273224,cash loans,0
TMT66361839,cash loans,0
TMT88156248,cash loans,0
TMU77865916,revolving loans,0
TMW65206693,revolving loans,0
TMW74071700,cash loans,0
TMW84706991,cash loans,0
TMW93813959,cash loans,0
TMX37753117,cash loans,0
TMY32865686,cash loans,0
TMY38329389,cash loans,0
TMZ01805880,cash loans,0
TMZ25648715,cash loans,0
TMZ33874045,cash loans,0
TMZ38730590,cash loans,0
TMZ67728267,cash loans,0
TMZ94659949,cash loans,0
TMZ97505340,cash loans,0
TMZ98031631,cash loans,0
TNA22470660,cash loans,0
TNB26232936,cash loans,0
TNB36226648,cash loans,0
TNB43167536,cash loans,0
TNB67110616,cash loans,0
TNB67190791,cash loans,0
TNB81378294,cash loans,0
TNC09286183,cash loans,0
TNC32463104,cash loans,0
TNE00402701,cash loans,0
TNE61394344,cash loans,0
TNE65210542,cash loans,0
TNE78673719,cash loans,0
TNF74814563,cash loans,0
TNG01361341,cash loans,0
TNG34127446,cash loans,0
TNG76138195,cash loans,0
TNG84309348,cash loans,0
TNH08625029,cash loans,0
TNH12558552,cash loans,0
TNH42344051,cash loans,0
TNI21410182,cash loans,0
TNI22272896,cash loans,0
TNI42664996,cash loans,0
TNI46980312,cash loans,0
TNI55426683,cash loans,0
TNJ06649531,cash loans,0
TNJ11850913,cash loans,0
TNJ82246692,cash loans,0
TNJ87975759,cash loans,0
TNJ91735778,revolving loans,0
TNJ98977611,cash loans,0
TNK58537705,cash loans,0
TNL31662124,cash loans,0
TNL85636191,revolving loans,0
TNL87693516,cash loans,0
TNM20509245,cash loans,0
TNM83646756,cash loans,0
TNN09548507,cash loans,0
TNN13567785,cash loans,0
TNN82917418,cash loans,0
TNO39109405,cash loans,0
TNO55250538,cash loans,0
TNO97369233,cash loans,0
TNP42153380,cash loans,0
TNP57615317,cash loans,0
TNQ45468401,cash loans,0
TNR58463602,cash loans,0
TNR59895513,cash loans,0
TNR74820180,revolving loans,0
TNR84142409,cash loans,0
TNS18940021,cash loans,0
TNT10681995,cash loans,0
TNT18917783,cash loans,0
TNT26974208,cash loans,0
TNU32672866,cash loans,0
TNU40097723,revolving loans,0
TNU61573377,cash loans,0
TNV07785160,cash loans,0
TNV23568365,cash loans,0
TNV25525700,cash loans,0
TNV65590487,cash loans,0
TNV72588001,cash loans,0
TNV92226253,cash loans,0
TNW12342513,cash loans,0
TNW48386161,cash loans,0
TNW84747455,cash loans,0
TNW90786342,cash loans,0
TNX12734789,revolving loans,0
TNX23127105,cash loans,0
TNX40664568,cash loans,0
TNY14728059,cash loans,0
TNY42627631,cash loans,0
TNY53263540,cash loans,0
TNY76756098,cash loans,0
TNY81230059,cash loans,0
TNZ16453253,cash loans,0
TNZ44836058,cash loans,0
TNZ48059412,cash loans,0
TNZ74480363,cash loans,0
TNZ81890031,cash loans,0
TNZ87235149,cash loans,1
TNZ96374313,cash loans,0
TOA55844441,cash loans,0
TOA88867890,cash loans,0
TOC11512151,cash loans,0
TOC14730252,cash loans,0
TOC46120250,cash loans,0
TOC69750775,cash loans,0
TOD38648780,cash loans,0
TOE28629956,revolving loans,0
TOF50763921,cash loans,0
TOF60244969,cash loans,0
TOF96225640,revolving loans,0
TOG11896139,cash loans,0
TOH21828492,cash loans,0
TOH28459073,cash loans,0
TOH54192785,cash loans,0
TOH54240461,cash loans,0
TOH85640536,cash loans,0
TOI50598935,cash loans,0
TOI88281277,cash loans,0
TOI90354887,cash loans,0
TOJ12241729,cash loans,0
TOJ55598587,revolving loans,0
TOK12400046,cash loans,0
TOK57190297,revolving loans,0
TOL08532380,cash loans,0
TOL15840190,cash loans,0
TOL45518860,cash loans,0
TOM15034426,cash loans,0
TOM62038674,cash loans,0
TOM72079085,cash loans,0
TON70419421,revolving loans,0
TON75913012,cash loans,0
TOO16959386,cash loans,0
TOP42292077,cash loans,1
TOP48557536,cash loans,0
TOP67544042,cash loans,0
TOR37728490,cash loans,0
TOR67158980,cash loans,0
TOR97736103,cash loans,0
TOS06695772,cash loans,0
TOT50900893,cash loans,0
TOT53068533,cash loans,0
TOT90412030,cash loans,0
TOU13026400,cash loans,0
TOU16510082,cash loans,0
TOU21654591,revolving loans,0
TOU47294847,cash loans,0
TOU71753028,cash loans,0
TOV11288412,cash loans,0
TOW04671000,cash loans,0
TOW27382448,revolving loans,0
TOW29247428,cash loans,0
TOW59657052,cash loans,0
TOW72546495,cash loans,0
TOW76768293,cash loans,0
TOX19750173,cash loans,0
TOX73821692,cash loans,0
TOZ38050072,cash loans,0
TOZ95101397,cash loans,0
TPA08656022,cash loans,0
TPA54023006,cash loans,0
TPA55603859,cash loans,0
TPA59832574,revolving loans,0
TPA91393261,cash loans,0
TPA93375937,cash loans,0
TPB11761288,cash loans,0
TPB47073005,cash loans,0
TPC77705206,cash loans,0
TPD59645098,cash loans,0
TPE11958853,cash loans,0
TPE16117008,cash loans,0
TPE27763132,cash loans,0
TPE32259780,cash loans,0
TPF76727361,cash loans,0
TPG03390331,cash loans,0
TPG77556547,cash loans,0
TPH04042373,cash loans,0
TPH50939171,cash loans,0
TPI75690837,cash loans,0
TPI87487537,revolving loans,0
TPI89851545,cash loans,0
TPJ00230046,cash loans,0
TPJ32741195,cash loans,0
TPJ52103910,cash loans,0
TPJ66236081,cash loans,0
TPJ69201163,cash loans,0
TPK35152337,cash loans,0
TPK43505828,cash loans,0
TPK59405884,revolving loans,0
TPK62077315,cash loans,0
TPL24439620,cash loans,0
TPL30317161,revolving loans,0
TPL46031305,cash loans,0
TPM23935015,cash loans,0
TPM28444458,revolving loans,1
TPM28765973,revolving loans,0
TPN00053259,cash loans,0
TPN62742012,revolving loans,0
TPO45390046,revolving loans,0
TPO47156213,cash loans,0
TPO75519893,cash loans,0
TPO92380973,revolving loans,0
TPP25639613,revolving loans,0
TPQ02007449,cash loans,0
TPQ40647353,cash loans,0
TPR27929756,cash loans,0
TPR55061345,cash loans,0
TPR82051592,cash loans,0
TPS16119302,cash loans,0
TPS48854203,cash loans,1
TPS49696903,cash loans,0
TPS67909048,cash loans,0
TPT00616947,cash loans,0
TPT16087832,cash loans,0
TPT22534123,cash loans,0
TPT44096640,cash loans,0
TPT68198476,cash loans,0
TPT84140538,cash loans,0
TPT90342212,cash loans,0
TPU32982774,revolving loans,0
TPU77892552,cash loans,0
TPV14905563,cash loans,0
TPV15164506,cash loans,0
TPV16750023,cash loans,0
TPW05781217,cash loans,0
TPW14717392,cash loans,0
TPW39804415,cash loans,0
TPW41924026,cash loans,0
TPW89675229,cash loans,0
TPZ43575294,cash loans,0
TQA27365040,cash loans,0
TQA30467462,cash loans,0
TQB07495890,cash loans,0
TQB83490842,cash loans,0
TQC24588479,cash loans,0
TQC58593256,cash loans,0
TQC84670262,cash loans,0
TQD13255760,revolving loans,0
TQD14147597,cash loans,0
TQD39697159,cash loans,0
TQD45295055,cash loans,0
TQD51093548,cash loans,0
TQE23855759,cash loans,0
TQE77386696,revolving loans,0
TQF06490434,cash loans,0
TQF14960084,cash loans,0
TQG18419091,cash loans,0
TQG22483903,cash loans,0
TQG55953875,cash loans,0
TQG81041528,cash loans,0
TQH01996639,cash loans,0
TQH22858727,cash loans,0
TQH34568965,cash loans,0
TQH49942708,revolving loans,0
TQI00866569,cash loans,0
TQI38922156,cash loans,0
TQI86256540,revolving loans,0
TQI90543806,cash loans,0
TQI99324477,cash loans,0
TQJ13794628,cash loans,0
TQJ34598979,cash loans,0
TQJ39214646,cash loans,0
TQJ87578474,cash loans,0
TQK08034205,cash loans,0
TQK84908365,cash loans,0
TQK86510875,cash loans,0
TQL49454593,cash loans,0
TQL68545652,cash loans,0
TQL99470372,cash loans,0
TQM49515559,cash loans,0
TQN09949251,cash loans,0
TQN17017448,cash loans,0
TQN82035549,cash loans,0
TQO19514341,cash loans,0
TQP27301019,cash loans,0
TQP94924905,cash loans,0
TQQ12116977,cash loans,0
TQQ62376961,cash loans,0
TQR37518740,revolving loans,0
TQR93736434,cash loans,0
TQS50054645,cash loans,0
TQU24325888,cash loans,0
TQU57013130,cash loans,0
TQU74367058,cash loans,0
TQV00031205,cash loans,0
TQV19407102,cash loans,0
TQV43752423,cash loans,0
TQV73273157,revolving loans,0
TQW75412527,cash loans,0
TQX08192559,cash loans,0
TQX18716696,cash loans,0
TQX92616844,cash loans,0
TQX93288609,cash loans,0
TQZ00019622,cash loans,0
TQZ62228997,cash loans,0
TQZ82402285,cash loans,0
TQZ82623888,cash loans,0
TRA01224995,cash loans,0
TRA06295693,cash loans,0
TRA07754321,cash loans,0
TRB09121282,cash loans,0
TRB59253472,cash loans,0
TRB60974574,cash loans,0
TRB68641850,cash loans,0
TRB68671631,cash loans,0
TRB71907381,cash loans,0
TRC19570987,cash loans,0
TRD12008919,cash loans,0
TRD14935055,revolving loans,0
TRD70405514,cash loans,0
TRD96477400,cash loans,0
TRE11561439,cash loans,0
TRE54237415,cash loans,0
TRE75430178,cash loans,0
TRF32721718,cash loans,0
TRF48665619,cash loans,0
TRF76780091,cash loans,0
TRF79054038,cash loans,0
TRG02653002,cash loans,0
TRG17518735,cash loans,0
TRG59661757,cash loans,0
TRG75592654,cash loans,0
TRH88270134,cash loans,0
TRH91162475,cash loans,0
TRI01842838,cash loans,0
TRI90291129,cash loans,0
TRJ56626400,cash loans,0
TRJ71251973,cash loans,0
TRJ77391072,cash loans,0
TRJ83518965,cash loans,0
TRK56329345,cash loans,0
TRK89065616,cash loans,0
TRL40067607,cash loans,0
TRM06141657,revolving loans,0
TRM76848675,cash loans,0
TRM93132287,cash loans,0
TRM94489867,revolving loans,0
TRN00102046,cash loans,0
TRN21362057,cash loans,0
TRN21953771,cash loans,0
TRN70404266,cash loans,0
TRN73110879,revolving loans,0
TRN77360226,cash loans,0
TRN77716829,cash loans,0
TRO42948955,cash loans,0
TRO85646558,cash loans,0
TRP28942054,cash loans,0
TRP58178428,cash loans,0
TRQ06311436,cash loans,0
TRQ21874041,cash loans,0
TRR68356844,cash loans,0
TRS10465298,cash loans,0
TRS62228212,cash loans,0
TRU19611138,cash loans,0
TRU50650150,cash loans,0
TRU69090392,cash loans,0
TRV07108801,cash loans,0
TRV70370833,cash loans,0
TRW39240105,cash loans,0
TRW66613838,cash loans,0
TRW74281055,cash loans,0
TRX94936926,cash loans,0
TRY58332028,cash loans,0
TRY61257929,cash loans,0
TRZ03216212,cash loans,0
TRZ87410359,cash loans,0
TSA17014554,revolving loans,0
TSA38491366,cash loans,0
TSA83008069,revolving loans,0
TSB89195327,cash loans,0
TSC35272810,cash loans,0
TSC62502727,revolving loans,0
TSD49419402,cash loans,0
TSD69773493,cash loans,0
TSE10112749,cash loans,0
TSE21867618,cash loans,0
TSF52051004,cash loans,0
TSG14415917,cash loans,0
TSG71402672,cash loans,0
TSH41847852,cash loans,0
TSI03036498,cash loans,0
TSI87302409,cash loans,0
TSJ14747515,cash loans,0
TSJ37456031,cash loans,0
TSJ93932147,cash loans,0
TSK28631368,cash loans,0
TSK45625017,cash loans,0
TSK88747573,cash loans,0
TSL04472089,cash loans,0
TSL09122480,cash loans,0
TSM09640405,cash loans,0
TSM27984388,cash loans,0
TSM49103703,cash loans,0
TSM56901805,cash loans,0
TSN15469690,cash loans,0
TSN50970504,cash loans,0
TSO03909610,cash loans,0
TSO09216582,cash loans,0
TSO47693616,cash loans,0
TSO53604457,cash loans,0
TSO54209493,cash loans,0
TSO67174082,cash loans,0
TSO69607589,cash loans,0
TSO85269027,cash loans,0
TSO89208703,cash loans,0
TSP59460869,cash loans,0
TSP68715440,cash loans,0
TSQ08854603,cash loans,0
TSQ61076436,cash loans,0
TSR74567273,cash loans,0
TST03034378,cash loans,0
TST17655348,cash loans,0
TST43556851,cash loans,0
TST48530725,cash loans,0
TST93853623,cash loans,0
TSU51601105,cash loans,0
TSU91635325,cash loans,0
TSV38911195,cash loans,0
TSV85458593,cash loans,0
TSV93432555,cash loans,0
TSW60332230,cash loans,0
TSW91367802,cash loans,0
TSX75262029,cash loans,0
TSX91571961,revolving loans,0
TSX96631937,cash loans,0
TSX97128647,cash loans,0
TSY63886538,cash loans,0
TSY89237628,cash loans,0
TSZ11335056,cash loans,0
TSZ26290005,cash loans,0
TSZ80571791,revolving loans,0
TTA21922054,cash loans,0
TTB47249402,cash loans,0
TTB62126123,cash loans,0
TTD69425398,cash loans,0
TTD78450751,cash loans,0
TTD85683755,cash loans,0
TTE26880000,cash loans,0
TTE29151532,cash loans,0
TTE63692046,revolving loans,0
TTE92451829,cash loans,0
TTF27126237,cash loans,0
TTF89622039,cash loans,0
TTG81158182,cash loans,0
TTH00832481,cash loans,0
TTH33007632,cash loans,0
TTH55893638,cash loans,0
